Status,City,State
delivered,visconde do rio branco,MG
delivered,curitiba,PR
processing,barbacena,MG
delivered,itaperuna,RJ
delivered,promissao,SP
delivered,itanhaem,SP
delivered,sao bernardo do campo,SP
delivered,guarulhos,SP
delivered,brasilia,DF
delivered,rio de janeiro,RJ
delivered,brasilia,DF
delivered,itanhaem,SP
delivered,guarulhos,SP
delivered,candeias,BA
delivered,contagem,MG
delivered,belem,PA
delivered,sao roque,SP
delivered,sao paulo,SP
delivered,limeira,SP
delivered,maua,SP
delivered,sao paulo,SP
delivered,cotia,SP
delivered,belo horizonte,MG
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,duque de caxias,RJ
canceled,registro,SP
delivered,cianorte,PR
delivered,conselheiro lafaiete,MG
delivered,eunapolis,BA
delivered,capao bonito,SP
delivered,pouso alegre,MG
delivered,pedro de toledo,SP
delivered,itapolis,SP
delivered,sao luis,MA
delivered,itajai,SC
delivered,santo andre,SP
delivered,taboao da serra,SP
delivered,goiania,GO
delivered,brasilia,DF
delivered,londrina,PR
delivered,montes claros,MG
delivered,milagres,CE
delivered,sao paulo,SP
delivered,curitiba,PR
canceled,pelotas,RS
delivered,rio de janeiro,RJ
delivered,eldorado do sul,RS
delivered,recife,PE
delivered,contagem,MG
delivered,fortaleza,CE
delivered,corumba,MS
delivered,feira de santana,BA
delivered,sao paulo,SP
delivered,curitiba,PR
delivered,maceio,AL
delivered,goiania,GO
delivered,ubatuba,SP
delivered,sao paulo,SP
delivered,campinas,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,sao paulo,SP
delivered,joinville,SC
delivered,sao paulo,SP
delivered,rio das flores,RJ
delivered,itapevi,SP
delivered,santa cruz do prata,MG
delivered,rio de janeiro,RJ
delivered,jundiai,SP
delivered,sao paulo,SP
delivered,resplendor,MG
delivered,itabira,MG
delivered,ibirite,MG
delivered,sao jose dos campos,SP
delivered,sao paulo,SP
delivered,sao goncalo,RJ
delivered,guarulhos,SP
delivered,cuiaba,MT
delivered,americana,SP
delivered,itajai,SC
delivered,carapicuiba,SP
shipped,bauru,SP
delivered,capinopolis,MG
delivered,ajuricaba,RS
delivered,sao carlos,SP
delivered,hortolandia,SP
delivered,salvador,BA
delivered,itapecerica,MG
delivered,rio de janeiro,RJ
delivered,itabira,MG
delivered,canoas,RS
delivered,garca,SP
delivered,bombinhas,SC
delivered,rio de janeiro,RJ
delivered,ibitinga,SP
delivered,cacapava,SP
delivered,vila velha,ES
delivered,itapema,SC
delivered,caieiras,SP
delivered,praia grande,SP
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,morro redondo,RS
delivered,guaruja,SP
delivered,jatai,GO
delivered,brasilia,DF
delivered,ipatinga,MG
delivered,nova monte verde,MT
delivered,sao caetano do sul,SP
delivered,casca,RS
delivered,duque de caxias,RJ
delivered,goiania,GO
delivered,vitoria,ES
delivered,guaraci,PR
delivered,sao luis,MA
delivered,sao paulo,SP
delivered,italva,RJ
delivered,guaramirim,SC
delivered,sao paulo,SP
delivered,duque de caxias,RJ
shipped,praia grande,SP
delivered,campinas,SP
delivered,belo horizonte,MG
delivered,santana de parnaiba,SP
delivered,brasilia,DF
delivered,goiania,GO
delivered,videira,SC
delivered,foz do iguacu,PR
delivered,sao pedro da uniao,MG
delivered,camacari,BA
delivered,canarana,MT
delivered,teofilo otoni,MG
delivered,bento goncalves,RS
delivered,campinas,SP
delivered,brasilia,DF
delivered,pelotas,RS
delivered,sapucaia do sul,RS
delivered,guarulhos,SP
delivered,jundiai,SP
delivered,nova cantu,PR
delivered,ponta grossa,PR
delivered,sao paulo,SP
delivered,ararangua,SC
delivered,sao paulo,SP
delivered,mogi das cruzes,SP
delivered,cascavel,PR
delivered,sao paulo,SP
delivered,sao goncalo,RJ
delivered,manhuacu,MG
delivered,icara,SC
delivered,araras,SP
delivered,brasilia,DF
shipped,praia grande,SP
delivered,belem,PA
delivered,petropolis,RJ
delivered,varginha,MG
delivered,ibirite,MG
delivered,rio de janeiro,RJ
delivered,taboao da serra,SP
delivered,sao jose do rio preto,SP
delivered,ribeirao preto,SP
delivered,porto alegre,RS
delivered,ilheus,BA
delivered,sangao,SC
delivered,campinas,SP
delivered,divino,MG
delivered,sao jose,SC
delivered,brasilia,DF
delivered,rio de janeiro,RJ
delivered,capinzal,SC
delivered,carapicuiba,SP
delivered,sao paulo,SP
delivered,vitoria da conquista,BA
delivered,rio de janeiro,RJ
delivered,belo horizonte,MG
delivered,prados,MG
delivered,americo brasiliense,SP
delivered,congonhas,MG
delivered,piracicaba,SP
delivered,belo horizonte,MG
delivered,arcos,MG
delivered,brasilia,DF
delivered,itajai,SC
delivered,belo horizonte,MG
delivered,atibaia,SP
delivered,vargem grande do sul,SP
delivered,guabiruba,SC
delivered,mogi das cruzes,SP
delivered,itabera,SP
delivered,castilho,SP
delivered,rio de janeiro,RJ
delivered,niteroi,RJ
delivered,venancio aires,RS
delivered,goiatuba,GO
delivered,mirandiba,PE
delivered,sao jose dos pinhais,PR
delivered,sao caetano do sul,SP
delivered,juiz de fora,MG
delivered,nova esperanca,PR
delivered,belo horizonte,MG
delivered,goiania,GO
delivered,belo horizonte,MG
delivered,vila valerio,ES
delivered,caririacu,CE
delivered,sao paulo,SP
delivered,fortaleza,CE
delivered,registro,SP
delivered,nova friburgo,RJ
delivered,setubinha,MG
delivered,vitoria,ES
delivered,mage,RJ
delivered,brasilia,DF
delivered,lauro de freitas,BA
delivered,cianorte,PR
delivered,curitiba,PR
delivered,piraju,SP
processing,aracariguama,SP
delivered,betim,MG
delivered,sao paulo,SP
delivered,nilopolis,RJ
delivered,avare,SP
delivered,sao carlos,SP
delivered,urupa,RO
delivered,sao paulo,SP
delivered,barra velha,SC
delivered,santa maria,RS
delivered,sao paulo,SP
delivered,jandira,SP
delivered,manhuacu,MG
delivered,manaus,AM
delivered,aparecida,SP
delivered,florianopolis,SC
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,mirandopolis,SP
delivered,pelotas,RS
delivered,rio de janeiro,RJ
delivered,campinas,SP
delivered,nova iguacu,RJ
delivered,jeceaba,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,luziania,GO
delivered,sao paulo,SP
delivered,porto alegre,RS
delivered,sao bernardo do campo,SP
unavailable,campinas,SP
delivered,itaborai,RJ
delivered,guarulhos,SP
delivered,sete lagoas,MG
delivered,rio de janeiro,RJ
delivered,piumhii,MG
delivered,sao paulo,SP
delivered,espigao do oeste,RO
delivered,salvador,BA
delivered,rio de janeiro,RJ
delivered,niteroi,RJ
delivered,juazeiro,BA
delivered,sao jose do rio preto,SP
delivered,bom despacho,MG
delivered,piedade,SP
delivered,sao paulo,SP
delivered,assis,SP
delivered,campo novo do parecis,MT
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,cerro largo,RS
delivered,fazenda rio grande,PR
delivered,igrejinha,RS
delivered,marilia,SP
delivered,maringa,PR
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,olinda,PE
delivered,santa luzia,MG
delivered,rio verde,GO
delivered,nova friburgo,RJ
delivered,sao paulo,SP
delivered,sertaozinho,SP
delivered,ilha solteira,SP
delivered,cacador,SC
delivered,sao paulo,SP
processing,florianopolis,SC
delivered,sao paulo,SP
delivered,ipatinga,MG
delivered,porto alegre,RS
delivered,vicosa,MG
delivered,sao bernardo do campo,SP
delivered,belo horizonte,MG
delivered,rio de janeiro,RJ
delivered,sao joao da boa vista,SP
delivered,cachoeiro de itapemirim,ES
delivered,sao paulo,SP
delivered,feliz,RS
delivered,goiania,GO
delivered,santos,SP
delivered,joao pessoa,PB
delivered,araraquara,SP
delivered,uruana de minas,MG
delivered,atibaia,SP
delivered,sao jose dos cordeiros,PB
delivered,angatuba,SP
delivered,conceicao do mato dentro,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,anchieta,ES
delivered,brasilia,DF
delivered,sao paulo,SP
delivered,guarulhos,SP
delivered,fortaleza,CE
unavailable,sao paulo,SP
delivered,jacarei,SP
delivered,mogi das cruzes,SP
delivered,jaguariuna,SP
delivered,londrina,PR
delivered,sorocaba,SP
delivered,ipatinga,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,matao,SP
shipped,vicosa,MG
delivered,aracatuba,SP
delivered,jacobina,BA
delivered,sao paulo,SP
delivered,maua,SP
delivered,osasco,SP
delivered,ouro preto,MG
delivered,governador valadares,MG
delivered,guaruja,SP
delivered,sao jose dos pinhais,PR
delivered,catanduvas,SC
delivered,rondonopolis,MT
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,sao joaquim da barra,SP
delivered,marica,RJ
delivered,belem,PA
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,aracaju,SE
delivered,parnamirim,RN
delivered,rio de janeiro,RJ
delivered,florianopolis,SC
delivered,sao paulo,SP
delivered,tramandai,RS
delivered,paraty,RJ
delivered,cacapava,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
invoiced,sao paulo,SP
delivered,franca,SP
delivered,belo horizonte,MG
delivered,cuiaba,MT
delivered,sao paulo,SP
delivered,montes claros,MG
delivered,santo andre,SP
delivered,itarare,SP
delivered,goiania,GO
delivered,cubatao,SP
delivered,sobral,CE
delivered,campinas,SP
delivered,pelotas,RS
delivered,uberlandia,MG
delivered,mambore,PR
delivered,santo andre,SP
delivered,sao paulo,SP
delivered,castilho,SP
delivered,guarapuava,PR
delivered,sao paulo,SP
delivered,florianopolis,SC
delivered,goiania,GO
delivered,sao paulo,SP
delivered,planalto,PR
delivered,birigui,SP
delivered,atibaia,SP
delivered,guaruja,SP
delivered,presidente prudente,SP
delivered,iracemapolis,SP
delivered,irineopolis,SC
delivered,osasco,SP
delivered,salvador,BA
delivered,gravatai,RS
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,santa barbara d'oeste,SP
delivered,janauba,MG
delivered,campo grande,MS
delivered,imbituva,PR
delivered,sao paulo,SP
delivered,duque de caxias,RJ
delivered,sao jose dos campos,SP
delivered,cuiaba,MT
delivered,sao jorge d'oeste,PR
delivered,porto alegre,RS
delivered,foz do iguacu,PR
delivered,ji-parana,RO
delivered,lucianopolis,SP
delivered,ipatinga,MG
delivered,aparecida de goiania,GO
delivered,leme,SP
delivered,vitoria,ES
delivered,varzea,PB
delivered,cubatao,SP
delivered,santo angelo,RS
delivered,osasco,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,porto alegre,RS
delivered,itaborai,RJ
delivered,sao sebastiao do maranhao,MG
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,belo horizonte,MG
delivered,alto paraiso de goias,GO
delivered,petropolis,RJ
delivered,recife,PE
delivered,cuiaba,MT
delivered,ribeirao pires,SP
delivered,araguari,MG
delivered,salvador,BA
delivered,sao bernardo do campo,SP
delivered,bananal,SP
delivered,timoteo,MG
delivered,itaguara,MG
delivered,mongagua,SP
delivered,soledade,PB
delivered,petrolina,PE
delivered,sao bernardo do campo,SP
delivered,curitiba,PR
delivered,sao paulo,SP
delivered,caxias do sul,RS
delivered,curitiba,PR
delivered,suzano,SP
delivered,ubaporanga,MG
delivered,campinas,SP
delivered,barueri,SP
delivered,goiania,GO
delivered,belo horizonte,MG
delivered,curitiba,PR
delivered,sao goncalo,RJ
delivered,itarare,SP
delivered,sao bernardo do campo,SP
delivered,limeira,SP
delivered,sao paulo,SP
delivered,sao jose do rio preto,SP
delivered,porto alegre,RS
delivered,canoas,RS
delivered,lorena,SP
delivered,lajedo,PE
delivered,divinopolis,MG
delivered,sao paulo,SP
delivered,serra,ES
delivered,brasilia,DF
delivered,paranagua,PR
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,paranavai,PR
delivered,sao bernardo do campo,SP
delivered,cariacica,ES
delivered,maravilhas,MG
delivered,cubatao,SP
delivered,sao paulo,SP
delivered,tiangua,CE
delivered,campo largo,PR
delivered,petropolis,RJ
delivered,presidente prudente,SP
delivered,salvador,BA
delivered,cachoeira do sul,RS
delivered,praia grande,SP
delivered,sao caetano do sul,SP
delivered,recife,PE
delivered,rio claro,SP
delivered,jundiai,SP
delivered,rio de janeiro,RJ
delivered,sao caetano do sul,SP
delivered,sao roque,SP
delivered,brusque,SC
delivered,governador portela,RJ
delivered,curitiba,PR
delivered,joao pinheiro,MG
delivered,aimores,MG
delivered,rio de janeiro,RJ
delivered,carapicuiba,SP
delivered,brotas,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,ananindeua,PA
delivered,osasco,SP
delivered,sao paulo,SP
delivered,boa vista,RR
delivered,sao paulo,SP
processing,nova brescia,RS
delivered,santos,SP
delivered,goiania,GO
delivered,sao paulo,SP
delivered,bandeirantes,MS
delivered,londrina,PR
shipped,fortaleza,CE
delivered,itapevi,SP
delivered,sao paulo,SP
delivered,pindamonhangaba,SP
delivered,montes claros,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,assis,SP
delivered,belo horizonte,MG
delivered,passos maia,SC
delivered,parati,RJ
canceled,sao paulo,SP
delivered,panambi,RS
delivered,nova iguacu,RJ
delivered,joao ramalho,SP
delivered,vera,MT
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,sao paulo,SP
delivered,jundiai,SP
delivered,rio de janeiro,RJ
delivered,brasilia,DF
delivered,araucaria,PR
delivered,sao paulo,SP
delivered,armacao dos buzios,RJ
delivered,jacarei,SP
delivered,cupira,PE
delivered,campo mourao,PR
delivered,potirendaba,SP
delivered,sete lagoas,MG
delivered,teresopolis,RJ
delivered,franca,SP
delivered,sao goncalo,RJ
delivered,sao paulo,SP
delivered,pilar do sul,SP
delivered,indaiatuba,SP
delivered,belo horizonte,MG
delivered,nova lima,MG
delivered,andorinha,BA
delivered,rio de janeiro,RJ
delivered,pongai,SP
delivered,rio de janeiro,RJ
delivered,belo horizonte,MG
delivered,marica,RJ
delivered,unai,MG
delivered,alpinopolis,MG
delivered,americana,SP
delivered,campestre,MG
delivered,belo horizonte,MG
delivered,aracaju,SE
delivered,porto seguro,BA
delivered,piracicaba,SP
delivered,aracaju,SE
delivered,ouro preto,MG
delivered,itajai,SC
delivered,sao paulo,SP
delivered,florianopolis,SC
delivered,cidade ocidental,GO
delivered,vespasiano,MG
delivered,ipatinga,MG
delivered,botucatu,SP
delivered,passos,MG
delivered,sao paulo,SP
delivered,santos,SP
delivered,fortaleza,CE
delivered,salvador,BA
delivered,indaiatuba,SP
delivered,florianopolis,SC
delivered,sao paulo,SP
delivered,contagem,MG
delivered,sao paulo,SP
unavailable,nova iguacu,RJ
delivered,feira de santana,BA
delivered,pinhais,PR
delivered,sao jose dos campos,SP
delivered,joao pessoa,PB
delivered,sao paulo,SP
delivered,goiania,GO
delivered,ipero,SP
delivered,marechal candido rondon,PR
delivered,sao paulo,SP
delivered,florestopolis,PR
delivered,feira de santana,BA
delivered,sao paulo,SP
delivered,pedreira,SP
delivered,belo horizonte,MG
delivered,barueri,SP
delivered,goiania,GO
delivered,vila velha,ES
delivered,porto alegre,RS
delivered,macae,RJ
delivered,itauna,MG
delivered,itajuba,MG
delivered,sao paulo,SP
delivered,santo andre,SP
delivered,montes claros,MG
delivered,osasco,SP
delivered,ponte nova,MG
delivered,brasilia,DF
delivered,blumenau,SC
delivered,salto,SP
delivered,barretos,SP
delivered,nova prata do iguacu,PR
delivered,taubate,SP
delivered,belo horizonte,MG
delivered,bauru,SP
delivered,xinguara,PA
delivered,arcoverde,PE
delivered,mogi das cruzes,SP
delivered,jaboatao dos guararapes,PE
delivered,fortaleza,CE
delivered,guarulhos,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,sao jose dos pinhais,PR
delivered,marilia,SP
delivered,mogi das cruzes,SP
delivered,guarulhos,SP
delivered,maringa,PR
delivered,cachoeirinha,RS
delivered,passos,MG
delivered,santo andre,SP
delivered,pariquera-acu,SP
delivered,gravatai,RS
processing,sao paulo,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,sao roque,SP
delivered,rio de janeiro,RJ
delivered,barra bonita,SP
delivered,guarulhos,SP
delivered,sao paulo,SP
delivered,volta redonda,RJ
delivered,araruna,PR
delivered,ribeirao claro,PR
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,tubarao,SC
delivered,goiania,GO
delivered,porto alegre,RS
delivered,campo ere,SC
delivered,rio de janeiro,RJ
delivered,lorena,SP
delivered,joao monlevade,MG
delivered,rio de janeiro,RJ
delivered,sao caetano do sul,SP
delivered,joinville,SC
delivered,osasco,SP
delivered,jundiai,SP
delivered,sao paulo,SP
delivered,antonio carlos,SC
delivered,pouso redondo,SC
delivered,mossoro,RN
delivered,osasco,SP
delivered,icatu,MA
delivered,cascavel,PR
delivered,acucena,MG
delivered,brasilia,DF
delivered,varzea grande,MT
delivered,campo grande,MS
delivered,rio de janeiro,RJ
delivered,vitoria da conquista,BA
delivered,sao paulo,SP
delivered,cachoeira paulista,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,queimados,RJ
delivered,sao paulo,SP
delivered,americana,SP
delivered,montes claros,MG
delivered,campinas,SP
delivered,sao paulo,SP
delivered,barbacena,MG
delivered,nova europa,SP
delivered,niteroi,RJ
delivered,carai,MG
delivered,teresina,PI
delivered,sao paulo,SP
delivered,presidente prudente,SP
delivered,campinas,SP
delivered,sao paulo,SP
delivered,catanduva,SP
delivered,camaqua,RS
delivered,guarulhos,SP
delivered,sao paulo,SP
delivered,franca,SP
delivered,olinda,PE
delivered,osasco,SP
delivered,tatui,SP
delivered,sao paulo,SP
delivered,goiania,GO
delivered,sao goncalo,RJ
delivered,natal,RN
delivered,sao paulo,SP
delivered,valenca,RJ
delivered,sao paulo,SP
delivered,muriae,MG
delivered,ibiuna,SP
delivered,bom jesus da lapa,BA
delivered,sao gotardo,MG
delivered,jundiai,SP
delivered,rio de janeiro,RJ
delivered,machado,MG
delivered,bonito,PA
